run,type,module,name,attrname,attrvalue,value
ThroughputVerification-240-20210124-16:52:58-29334,param,,,**.deterministicInterarrivalTime,false,
ThroughputVerification-240-20210124-16:52:58-29334,param,,,**.isBackoff,true,
ThroughputVerification-278-20210124-16:53:05-29532,runattr,,,configname,ThroughputVerification,
ThroughputVerification-278-20210124-16:53:05-29532,runattr,,,datetime,20210124-16:53:05,
ThroughputVerification-278-20210124-16:53:05-29532,runattr,,,experiment,ThroughputVerification,
ThroughputVerification-278-20210124-16:53:05-29532,runattr,,,inifile,omnetpp.ini,
ThroughputVerification-278-20210124-16:53:05-29532,runattr,,,iterationvars,"$0=0.4, $1=10",
ThroughputVerification-278-20210124-16:53:05-29532,runattr,,,iterationvarsf,"0.4,10-",
ThroughputVerification-278-20210124-16:53:05-29532,runattr,,,measurement,"$0=0.4, $1=10",
ThroughputVerification-278-20210124-16:53:05-29532,runattr,,,network,slottedNetwork,
ThroughputVerification-278-20210124-16:53:05-29532,runattr,,,processid,29532,
ThroughputVerification-278-20210124-16:53:05-29532,runattr,,,repetition,38,
ThroughputVerification-278-20210124-16:53:05-29532,runattr,,,replication,#38,
ThroughputVerification-278-20210124-16:53:05-29532,runattr,,,resultdir,results,
ThroughputVerification-278-20210124-16:53:05-29532,runattr,,,runnumber,278,
ThroughputVerification-278-20210124-16:53:05-29532,runattr,,,seedset,38,
ThroughputVerification-278-20210124-16:53:05-29532,param,,,**.sendProbability,0.4,
ThroughputVerification-278-20210124-16:53:05-29532,param,,,**.numTransmitters,10,
ThroughputVerification-278-20210124-16:53:05-29532,param,,,**.isBackoff,false,
ThroughputVerification-278-20210124-16:53:05-29532,param,,,**.numChannels,1,
ThroughputVerification-278-20210124-16:53:05-29532,param,,,**.expMean,1s,
ThroughputVerification-278-20210124-16:53:05-29532,param,,,**.timeSlotSize,2s,
ThroughputVerification-278-20210124-16:53:05-29532,param,,,**.deterministicInterarrivalTime,true,
ThroughputVerification-278-20210124-16:53:05-29532,param,,,**.numTransmitters,1,
ThroughputVerification-278-20210124-16:53:05-29532,param,,,**.numChannels,1,
ThroughputVerification-278-20210124-16:53:05-29532,param,,,**.sendProbability,1,
ThroughputVerification-278-20210124-16:53:05-29532,param,,,**.expMean,5s,
ThroughputVerification-278-20210124-16:53:05-29532,param,,,**.timeSlotSize,5s,
ThroughputVerification-278-20210124-16:53:05-29532,param,,,**.deterministicInterarrivalTime,false,
ThroughputVerification-278-20210124-16:53:05-29532,param,,,**.isBackoff,true,
ThroughputVerification-268-20210124-16:53:03-29482,runattr,,,configname,ThroughputVerification,
ThroughputVerification-268-20210124-16:53:03-29482,runattr,,,datetime,20210124-16:53:03,
ThroughputVerification-268-20210124-16:53:03-29482,runattr,,,experiment,ThroughputVerification,
ThroughputVerification-268-20210124-16:53:03-29482,runattr,,,inifile,omnetpp.ini,
ThroughputVerification-268-20210124-16:53:03-29482,runattr,,,iterationvars,"$0=0.4, $1=10",
ThroughputVerification-268-20210124-16:53:03-29482,runattr,,,iterationvarsf,"0.4,10-",
ThroughputVerification-268-20210124-16:53:03-29482,runattr,,,measurement,"$0=0.4, $1=10",
ThroughputVerification-268-20210124-16:53:03-29482,runattr,,,network,slottedNetwork,
ThroughputVerification-268-20210124-16:53:03-29482,runattr,,,processid,29482,
ThroughputVerification-268-20210124-16:53:03-29482,runattr,,,repetition,28,
